# This file contains the data of final population
# of objectives = 2, # of constraints = 0, # of real_var = 4, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.285735e+05	2.498746e-01	1.000035e+01	1.000001e+01	6.613263e-03	1.000026e-02	0.000000e+00	1	1.000000e+14
9.962002e+05	3.204308e-02	4.987001e+01	7.999871e+01	6.000059e-03	1.000001e-02	0.000000e+00	1	1.000000e+14
1.718568e+05	1.909337e-01	1.980964e+01	1.277903e+01	6.012192e-03	1.000007e-02	0.000000e+00	1	3.525060e-02
1.396330e+05	2.286506e-01	1.052159e+01	1.089109e+01	6.000855e-03	1.000081e-02	0.000000e+00	1	2.857177e-02
2.423818e+05	1.314114e-01	1.358211e+01	1.933213e+01	6.012102e-03	1.000000e-02	0.000000e+00	1	2.832172e-02
9.101402e+05	3.502806e-02	4.817291e+01	7.284970e+01	6.007051e-03	1.000000e-02	0.000000e+00	1	2.755139e-02
8.205038e+05	3.880089e-02	4.786371e+01	6.527063e+01	6.003534e-03	1.000024e-02	0.000000e+00	1	2.734157e-02
1.629489e+05	1.962324e-01	1.288004e+01	1.265483e+01	6.000428e-03	1.000007e-02	0.000000e+00	1	2.645528e-02
2.987621e+05	1.085833e-01	1.087539e+01	2.436380e+01	6.000522e-03	1.000030e-02	0.000000e+00	1	2.573564e-02
9.508025e+05	3.409932e-02	3.499018e+01	7.750255e+01	6.012354e-03	1.000021e-02	0.000000e+00	1	2.565374e-02
4.183374e+05	7.617476e-02	2.307583e+01	3.339956e+01	6.021115e-03	1.000151e-02	0.000000e+00	1	2.517848e-02
4.865757e+05	6.584426e-02	2.219809e+01	3.927084e+01	6.012158e-03	1.000268e-02	0.000000e+00	1	2.431027e-02
4.390319e+05	7.286636e-02	2.524323e+01	3.495826e+01	6.408190e-03	1.000002e-02	0.000000e+00	1	2.411383e-02
3.892334e+05	8.185095e-02	2.636230e+01	3.062992e+01	6.000946e-03	1.000288e-02	0.000000e+00	1	2.395263e-02
1.735937e+05	1.835475e-01	1.128613e+01	1.370356e+01	6.081221e-03	1.000003e-02	0.000000e+00	1	2.286368e-02
3.762892e+05	8.472358e-02	2.657310e+01	2.951215e+01	6.022844e-03	1.000024e-02	0.000000e+00	1	2.267204e-02
2.854236e+05	1.119299e-01	1.392917e+01	2.295336e+01	6.002220e-03	1.000022e-02	0.000000e+00	1	2.256508e-02
3.058372e+05	1.058430e-01	1.150781e+01	2.490659e+01	6.011243e-03	1.000021e-02	0.000000e+00	1	2.229492e-02
1.875476e+05	1.698712e-01	1.260168e+01	1.476786e+01	6.037877e-03	1.000001e-02	0.000000e+00	1	2.217839e-02
1.480085e+05	2.153109e-01	1.030397e+01	1.162174e+01	6.011060e-03	1.000007e-02	0.000000e+00	1	2.207077e-02
1.370378e+05	2.328394e-01	1.001902e+01	1.071666e+01	6.003538e-03	1.000291e-02	0.000000e+00	1	2.199412e-02
6.837282e+05	4.693678e-02	3.058275e+01	5.523832e+01	6.083524e-03	1.000009e-02	0.000000e+00	1	2.176085e-02
5.368052e+05	5.935314e-02	3.547112e+01	4.232356e+01	6.023846e-03	1.000426e-02	0.000000e+00	1	2.174256e-02
5.012719e+05	6.369585e-02	2.489185e+01	4.027247e+01	6.000372e-03	1.000002e-02	0.000000e+00	1	2.140516e-02
6.169566e+05	5.214890e-02	2.555341e+01	5.003010e+01	6.000189e-03	1.000003e-02	0.000000e+00	1	2.084912e-02
7.791225e+05	4.124072e-02	3.341394e+01	6.307612e+01	6.032572e-03	1.000011e-02	0.000000e+00	1	2.077514e-02
7.329173e+05	4.346441e-02	4.993667e+01	5.764833e+01	6.001953e-03	1.000076e-02	0.000000e+00	1	2.032765e-02
5.150430e+05	6.258209e-02	4.754491e+01	3.937584e+01	6.012129e-03	1.000272e-02	0.000000e+00	1	1.995278e-02
1.826861e+05	1.744201e-01	1.001456e+01	1.459115e+01	6.005673e-03	1.000162e-02	0.000000e+00	1	1.962582e-02
2.026786e+05	1.591574e-01	1.904659e+01	1.546439e+01	6.000074e-03	1.000000e-02	0.000000e+00	1	1.959012e-02
8.476708e+05	3.816753e-02	3.226258e+01	6.899865e+01	6.022868e-03	1.000064e-02	0.000000e+00	1	1.944680e-02
3.125816e+05	1.023398e-01	2.497389e+01	2.425123e+01	6.000522e-03	1.000030e-02	0.000000e+00	1	1.928170e-02
8.050119e+05	3.953881e-02	4.874418e+01	6.387559e+01	6.000951e-03	1.000001e-02	0.000000e+00	1	1.921580e-02
1.435384e+05	2.220238e-01	1.000277e+01	1.126983e+01	6.012845e-03	1.000006e-02	0.000000e+00	1	1.900168e-02
2.087050e+05	1.527586e-01	1.107439e+01	1.670269e+01	6.013605e-03	1.000002e-02	0.000000e+00	1	1.881423e-02
9.815519e+05	3.255322e-02	4.766454e+01	7.895662e+01	6.003349e-03	1.000010e-02	0.000000e+00	1	1.851839e-02
3.194509e+05	1.008606e-01	1.291510e+01	2.593365e+01	6.003918e-03	1.000021e-02	0.000000e+00	1	1.839603e-02
1.943648e+05	1.638760e-01	1.107439e+01	1.548566e+01	6.028456e-03	1.000003e-02	0.000000e+00	1	1.828448e-02
1.324567e+05	2.420528e-01	1.115229e+01	1.022454e+01	6.003258e-03	1.000010e-02	0.000000e+00	1	1.811825e-02
5.541405e+05	5.746352e-02	3.675579e+01	4.367765e+01	6.001091e-03	1.000021e-02	0.000000e+00	1	1.782649e-02
3.427491e+05	9.423888e-02	3.280471e+01	2.609751e+01	6.011243e-03	1.000021e-02	0.000000e+00	1	1.773396e-02
5.853233e+05	5.443112e-02	3.317899e+01	4.665018e+01	6.010135e-03	1.000449e-02	0.000000e+00	1	1.762675e-02
3.298102e+05	9.653674e-02	2.153092e+01	2.602729e+01	6.003918e-03	1.000021e-02	0.000000e+00	1	1.758357e-02
2.118754e+05	1.506486e-01	1.254820e+01	1.683738e+01	6.239173e-03	1.000021e-02	0.000000e+00	1	1.747026e-02
6.981483e+05	4.565997e-02	4.964004e+01	5.472461e+01	6.000011e-03	1.000001e-02	0.000000e+00	1	1.746507e-02
1.303718e+05	2.450332e-01	1.001902e+01	1.015093e+01	6.003538e-03	1.000010e-02	0.000000e+00	1	1.715127e-02
8.837654e+05	3.607427e-02	4.688355e+01	7.072888e+01	6.012129e-03	1.000007e-02	0.000000e+00	1	1.703358e-02
6.299064e+05	5.068580e-02	4.758681e+01	4.912025e+01	6.000145e-03	1.000011e-02	0.000000e+00	1	1.667413e-02
