# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 4, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
9.315869e+05	5.748878e-02	4.320894e+01	7.512242e+01	1.467810e-02	1.599929e-02	0.000000e+00	5	8.949932e-02
6.028705e+05	1.030284e-01	4.419067e+01	4.713541e+01	1.162930e-02	1.947624e-02	0.000000e+00	6	5.234192e-01
7.118317e+05	7.342458e-02	1.230279e+01	5.929006e+01	7.088766e-03	1.535829e-02	0.000000e+00	5	1.835495e-01
8.427959e+05	6.713925e-02	4.202366e+01	6.769497e+01	8.818540e-03	1.799104e-02	0.000000e+00	6	1.000000e+14
9.159738e+05	5.769104e-02	2.346521e+01	7.559748e+01	7.756102e-03	1.622851e-02	0.000000e+00	4	6.129691e-02
9.206459e+05	5.645928e-02	2.140751e+01	7.618160e+01	1.227862e-02	1.426769e-02	0.000000e+00	4	1.000000e+14
6.686635e+05	9.394127e-02	1.363243e+01	5.550524e+01	1.390189e-02	1.696543e-02	0.000000e+00	7	1.216672e-01
1.928261e+05	3.311082e-01	4.232844e+01	1.250553e+01	1.070747e-02	1.728216e-02	0.000000e+00	3	2.383759e-01
5.130619e+05	8.869068e-02	4.832707e+01	3.913639e+01	1.001879e-02	1.398925e-02	0.000000e+00	4	1.281530e-01
8.162920e+05	6.715186e-02	1.088191e+01	6.828495e+01	1.023632e-02	1.360151e-02	0.000000e+00	5	2.348012e-02
6.421637e+05	6.254587e-02	2.725047e+01	5.201464e+01	8.178465e-03	1.238177e-02	0.000000e+00	3	1.269009e-01
4.592862e+05	1.304259e-01	1.292014e+01	3.780074e+01	1.175004e-02	1.778649e-02	0.000000e+00	7	1.000000e+14
4.674272e+05	1.218770e-01	3.337261e+01	3.662692e+01	6.958136e-03	1.824620e-02	0.000000e+00	5	1.019598e-01
5.515074e+05	7.041931e-02	4.252129e+01	4.292853e+01	8.764545e-03	1.202104e-02	0.000000e+00	3	8.081426e-02
2.803464e+05	1.369539e-01	1.024226e+01	2.285863e+01	9.674107e-03	1.131580e-02	0.000000e+00	2	7.564617e-02
2.493415e+05	1.825844e-01	3.413722e+01	1.804870e+01	1.128181e-02	1.343992e-02	0.000000e+00	2	1.168844e-01
9.299196e+05	5.581278e-02	3.758849e+01	7.549336e+01	1.102686e-02	1.586037e-02	0.000000e+00	2	9.603040e-02
4.704263e+05	8.504210e-02	1.960671e+01	3.813654e+01	1.227963e-02	1.158458e-02	0.000000e+00	3	1.096862e-01
3.548096e+05	1.026748e-01	3.443229e+01	2.697267e+01	7.608553e-03	1.120832e-02	0.000000e+00	1	8.684684e-02
9.554023e+05	5.697851e-02	4.538368e+01	7.694531e+01	1.399836e-02	1.644018e-02	0.000000e+00	5	1.000000e+14
3.962085e+05	1.187168e-01	3.777174e+01	3.018164e+01	1.208968e-02	1.432363e-02	0.000000e+00	3	1.218108e-01
2.626945e+05	2.139253e-01	2.632282e+01	1.989441e+01	1.152766e-02	1.726522e-02	0.000000e+00	3	1.350898e-01
8.436865e+05	6.153118e-02	3.043653e+01	6.882700e+01	9.924100e-03	1.592474e-02	0.000000e+00	4	9.336658e-02
6.778937e+05	9.741870e-02	1.275007e+01	5.636903e+01	8.455234e-03	1.989402e-02	0.000000e+00	8	1.000000e+14
2.205615e+05	2.579676e-01	4.998340e+01	1.416144e+01	1.456955e-02	1.512561e-02	0.000000e+00	3	2.239284e-01
8.586010e+05	6.596682e-02	3.730128e+01	6.946688e+01	1.226048e-02	1.736366e-02	0.000000e+00	5	4.260879e-02
5.886390e+05	5.731796e-02	2.648664e+01	4.754175e+01	7.227616e-03	1.038045e-02	0.000000e+00	1	1.211841e-01
2.173209e+05	2.453851e-01	4.596405e+01	1.425288e+01	9.526849e-03	1.457173e-02	0.000000e+00	2	1.433241e-01
4.073129e+05	1.216025e-01	4.589283e+01	3.038362e+01	7.506775e-03	1.522507e-02	0.000000e+00	4	1.199258e-01
7.130095e+05	8.629339e-02	3.072462e+01	5.771044e+01	9.752175e-03	1.946218e-02	0.000000e+00	7	4.497900e-01
5.869269e+05	1.007207e-01	3.235819e+01	4.686112e+01	8.591962e-03	1.889389e-02	0.000000e+00	5	1.260155e-01
3.840359e+05	1.410649e-01	1.060819e+01	3.162518e+01	1.423679e-02	1.506100e-02	0.000000e+00	4	6.949448e-02
6.436323e+05	9.551520e-02	4.066248e+01	5.091646e+01	1.273371e-02	1.918317e-02	0.000000e+00	7	5.313555e-01
3.721244e+05	1.226057e-01	4.311804e+01	2.765023e+01	8.134088e-03	1.390988e-02	0.000000e+00	3	3.880774e-02
3.636639e+05	1.458142e-01	2.541744e+01	2.854604e+01	1.397007e-02	1.623233e-02	0.000000e+00	4	1.820909e-01
4.240214e+05	1.003775e-01	4.730427e+01	3.167296e+01	1.108226e-02	1.281431e-02	0.000000e+00	1	1.057526e-01
4.187898e+05	1.274938e-01	4.637695e+01	3.131351e+01	7.614264e-03	1.647210e-02	0.000000e+00	5	1.547085e-01
2.311959e+05	2.051453e-01	4.855490e+01	1.519421e+01	1.044136e-02	1.292887e-02	0.000000e+00	2	6.014275e-02
7.748327e+05	7.871831e-02	2.470604e+01	6.350598e+01	1.287794e-02	1.819506e-02	0.000000e+00	6	2.657614e-01
5.652476e+05	6.512936e-02	4.470630e+01	4.389541e+01	7.575406e-03	1.145322e-02	0.000000e+00	1	8.616769e-02
7.985052e+05	5.612077e-02	4.003863e+01	6.411709e+01	6.121841e-03	1.437522e-02	0.000000e+00	2	2.134365e-01
2.700166e+05	1.238654e-01	2.837061e+01	2.032912e+01	8.993626e-03	1.009764e-02	0.000000e+00	1	1.786744e-01
3.194915e+05	1.060606e-01	2.031983e+01	2.526198e+01	9.048776e-03	1.034368e-02	0.000000e+00	1	1.130869e-01
8.672872e+05	4.595924e-02	2.812143e+01	7.104102e+01	6.589232e-03	1.233700e-02	0.000000e+00	1	1.000000e+14
2.712381e+05	1.909769e-01	4.681379e+01	1.875126e+01	8.258906e-03	1.489425e-02	0.000000e+00	3	6.609607e-02
1.486631e+05	3.145568e-01	1.190166e+01	1.153162e+01	1.132365e-02	1.439198e-02	0.000000e+00	2	1.000000e+14
2.912009e+05	2.136231e-01	4.988898e+01	2.016509e+01	9.513859e-03	1.792881e-02	0.000000e+00	4	1.802581e-01
1.805603e+05	1.833098e-01	1.358248e+01	1.408543e+01	9.381050e-03	1.006948e-02	0.000000e+00	1	2.882326e-01
3.919005e+05	1.545068e-01	3.670140e+01	2.991362e+01	1.408415e-02	1.856578e-02	0.000000e+00	5	3.859683e-01
3.364654e+05	1.367491e-01	3.770725e+01	2.511725e+01	1.208151e-02	1.384134e-02	0.000000e+00	3	4.012171e-02
4.577148e+05	8.224162e-02	1.217379e+01	3.773543e+01	1.027003e-02	1.026662e-02	0.000000e+00	2	1.000397e-01
7.273360e+05	8.115589e-02	2.886417e+01	5.909592e+01	1.435607e-02	1.767147e-02	0.000000e+00	6	1.018172e-01
8.175144e+05	6.656165e-02	3.475999e+01	6.621164e+01	1.029506e-02	1.691339e-02	0.000000e+00	5	3.525614e-02
2.039711e+05	2.737381e-01	1.341933e+01	1.608713e+01	9.377642e-03	1.766154e-02	0.000000e+00	2	1.758818e-01
2.696720e+05	1.568386e-01	2.384011e+01	2.071294e+01	1.104924e-02	1.290981e-02	0.000000e+00	2	1.011611e-01
8.108094e+05	7.269884e-02	3.559776e+01	6.556621e+01	1.124045e-02	1.833894e-02	0.000000e+00	5	9.711261e-02
6.671449e+05	9.442842e-02	2.137633e+01	5.467031e+01	1.480729e-02	1.845353e-02	0.000000e+00	7	1.885453e-02
5.931637e+05	7.720681e-02	3.375464e+01	4.726310e+01	1.492703e-02	1.357871e-02	0.000000e+00	4	1.690099e-01
7.218818e+05	6.079657e-02	3.527960e+01	5.804811e+01	1.113281e-02	1.330541e-02	0.000000e+00	3	1.871044e-01
4.408489e+05	1.020136e-01	3.024135e+01	3.465676e+01	1.159738e-02	1.379062e-02	0.000000e+00	2	3.629181e-02
3.300102e+05	1.419705e-01	1.949547e+01	2.622984e+01	1.318723e-02	1.418419e-02	0.000000e+00	3	3.709318e-02
5.038537e+05	6.804263e-02	3.327477e+01	3.972729e+01	1.350277e-02	1.000072e-02	0.000000e+00	1	8.050537e-02
8.639244e+05	6.784255e-02	2.040367e+01	7.145928e+01	1.362595e-02	1.622095e-02	0.000000e+00	7	1.000000e+14
4.582600e+05	1.277478e-01	1.573574e+01	3.745694e+01	1.226826e-02	1.764230e-02	0.000000e+00	6	1.000000e+14
5.388380e+05	7.092036e-02	4.152184e+01	4.194442e+01	7.269567e-03	1.195336e-02	0.000000e+00	3	6.598487e-02
2.731095e+05	1.376597e-01	3.304853e+01	2.016511e+01	8.159440e-03	1.132543e-02	0.000000e+00	2	4.487291e-02
5.178667e+05	1.026680e-01	1.959367e+01	4.216390e+01	8.582119e-03	1.668540e-02	0.000000e+00	5	1.045059e-01
4.443225e+05	8.560456e-02	4.173697e+01	3.390346e+01	1.061126e-02	1.152970e-02	0.000000e+00	1	7.594683e-02
4.821440e+05	8.377106e-02	2.203737e+01	3.890938e+01	1.313354e-02	1.171708e-02	0.000000e+00	3	6.652639e-02
5.117117e+05	1.167355e-01	2.755515e+01	4.091566e+01	1.129141e-02	1.873917e-02	0.000000e+00	5	9.555368e-02
4.576154e+05	9.691357e-02	1.762169e+01	3.723029e+01	1.007523e-02	1.336993e-02	0.000000e+00	2	4.854227e-02
3.218359e+05	1.548333e-01	2.662715e+01	2.488588e+01	9.528470e-03	1.553858e-02	0.000000e+00	3	8.749578e-02
8.612305e+05	6.328230e-02	2.321884e+01	7.097399e+01	7.972185e-03	1.683700e-02	0.000000e+00	5	8.016877e-02
1.951751e+05	3.636275e-01	4.314026e+01	1.263087e+01	6.759751e-03	1.930921e-02	0.000000e+00	4	1.000000e+14
6.613116e+05	9.516414e-02	2.542359e+01	5.380625e+01	9.691447e-03	1.985797e-02	0.000000e+00	7	3.773648e-02
4.853524e+05	1.102880e-01	2.567954e+01	3.884960e+01	9.475574e-03	1.687448e-02	0.000000e+00	4	1.264559e-01
2.879016e+05	2.232290e-01	2.833297e+01	2.185042e+01	1.325760e-02	1.976563e-02	0.000000e+00	5	1.000000e+14
4.563399e+05	7.952872e-02	2.935272e+01	3.605248e+01	8.107690e-03	1.125878e-02	0.000000e+00	1	5.570979e-02
9.453592e+05	5.410696e-02	2.080024e+01	7.833434e+01	1.403262e-02	1.316709e-02	0.000000e+00	2	1.000000e+14
